OBJECTID,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth
63,212,3,Brooklyn,021200,3021200,E,BK30,Dyker Heights,BK,4192.815986836262709,1736.853919710008540,368.489575743356738,5628.025489368626040,710.001631151144579,1243.506540462421981,12351.466414172567966,94.000000000000000,11.543617021276598,5.301380597433742
64,214,3,Brooklyn,021400,3021400,E,BK88,Borough Park,BK,3176.137897366532343,2368.624844290677174,715.741438908673445,5090.555263892359108,607.777121441601480,1822.397251892443137,11282.570636362972436,69.000000000000000,9.065217391304349,2.768883087995448
65,219,3,Brooklyn,021900,3021900,E,BK61,Crown Heights North,BK,5485.771110195036272,1672.792973786713674,525.020496105815255,978.644531934386464,902.753679736877416,1771.785766863484241,3305.429138374665399,126.000000000000000,11.974603174603180,3.625927445670948
66,220,3,Brooklyn,022000,3022000,E,BK88,Borough Park,BK,1592.744938633551783,1187.542778476181866,147.722576340744325,2897.754703416254870,252.526103841072143,1264.461455050844961,8597.062360141108002,126.000000000000000,12.361904761904764,4.783720010917984
67,221,3,Brooklyn,022100,3022100,E,BK61,Crown Heights North,BK,4780.790439179016175,1466.771398008715323,566.551125735302662,695.278221995027479,1032.865900848247520,1950.126879733256374,4256.083261807652889,113.000000000000000,11.823893805309734,4.863553858186330
68,222,3,Brooklyn,022200,3022200,E,BK88,Borough Park,BK,1738.945654826603686,1567.148237273031327,525.233051549770153,2094.805385411676070,860.781333015424707,795.533168565789310,7557.555177069830279,126.000000000000000,10.803968253968256,3.208349127975962
69,227,3,Brooklyn,022700,3022700,E,BK69,Clinton Hill,BK,5622.305036536095031,2372.370485040396943,390.112781385761537,1085.329901639733635,120.630928005576379,386.820317893384470,4702.116104648775035,157.000000000000000,13.127388535031839,4.396569342417815
70,235,3,Brooklyn,023500,3023500,E,BK69,Clinton Hill,BK,5000.138686602179405,2823.717733946114549,908.773717786018665,3135.622024419227273,1455.010800279402474,30.126447513058086,7994.153048516913259,57.000000000000000,8.617543859649119,3.023427738217097
71,236,3,Brooklyn,023600,3023600,E,BK88,Borough Park,BK,3750.812042122736329,1524.864045637575146,1104.202418201453838,2444.141717360639177,1592.675013609779398,1984.345238503888595,8596.544907395606060,86.000000000000000,11.180232558139538,3.490215559412168
72,238,3,Brooklyn,023800,3023800,E,BK88,Borough Park,BK,3941.479072210406684,774.911932674137233,1160.348162352062900,3217.247532991886146,1141.286903959625306,1484.479346367730841,9375.884605463683329,74.000000000000000,9.395945945945945,2.775945559708042
73,240,3,Brooklyn,024000,3024000,E,BK88,Borough Park,BK,4269.414854481529801,309.482818582081279,1037.086334673597548,3993.434363672815380,1136.057821464174594,1285.193147859644569,10155.407627679784127,102.000000000000000,11.180392156862739,4.655222537580059
74,242,3,Brooklyn,024200,3024200,E,BK88,Borough Park,BK,5318.971310725852163,960.901095769635958,1985.615240996330613,4892.237025615636412,1052.281901665233136,914.335496662764967,11002.977838253931623,113.000000000000000,12.289380530973444,5.170164456348465
75,245,3,Brooklyn,024500,3024500,E,BK75,Bedford,BK,4340.813777478483644,1688.338063387653392,855.446592898030758,1677.969802203332165,979.434750987292318,565.814777360887888,6143.161101358105043,98.000000000000000,13.574489795918362,5.507938249256866
76,246,3,Brooklyn,024600,3024600,E,BK88,Borough Park,BK,9188.411627954570577,4837.471980953588172,824.550503603701486,4873.266511352619091,1008.289591385245558,1293.756305764332183,12384.056795205031449,79.000000000000000,9.934177215189875,3.973982245968025
77,247,3,Brooklyn,024700,3024700,I,BK61,Crown Heights North,BK,3322.129967800525264,2017.334991647211382,250.882010080104408,1170.089594772681266,490.545178697500091,717.518552470628038,6061.239142231343976,106.000000000000000,10.900000000000002,3.768035992144348
78,248,3,Brooklyn,024800,3024800,E,BK28,Bensonhurst West,BK,7127.194301549770898,2656.638848979164322,521.381667344806715,6213.751427161744687,277.520167551175007,720.993431099321469,12080.274821931154293,83.000000000000000,9.908433734939759,3.189433959233439
79,249,3,Brooklyn,024900,3024900,E,BK75,Bedford,BK,3474.816540420710680,897.454532467060062,879.801635176391983,1209.401464187746114,1085.680262704481493,974.205470908346456,6945.599306131583944,76.000000000000000,11.746052631578950,2.319852914272724
80,250,3,Brooklyn,025000,3025000,I,BK28,Bensonhurst West,BK,5919.914320837529885,2033.265678296222177,2177.723605962068177,6001.107309131814873,465.486374457638817,368.841674225396446,12141.297036053585543,102.000000000000000,10.896078431372553,4.499437183035746
81,252,3,Brooklyn,025200,3025200,E,BK28,Bensonhurst West,BK,7481.828141946285541,3145.063031298283022,620.609227974075338,6898.460521400153084,562.639637601055028,1394.495250570055532,12843.684185986401644,100.000000000000000,9.927000000000003,3.523825257365132
82,254,3,Brooklyn,025400,3025400,E,BK28,Bensonhurst West,BK,9369.190447214017695,4871.108112500444804,1297.821232095106552,5778.709358293986952,240.578979429496712,965.935149065711471,13085.318437525982517,80.000000000000000,9.565000000000001,3.719333681988573
83,256,3,Brooklyn,025600,3025600,E,BK28,Bensonhurst West,BK,9727.457236906919206,5201.872073807347988,1117.194139557414701,6520.645775126521585,833.639915497842708,168.241651930094861,13821.617279721940577,78.000000000000000,11.306410256410254,6.456735931911647
84,258,3,Brooklyn,025800,3025800,E,BK28,Bensonhurst West,BK,10140.830558364743410,4515.712869081096869,888.822576694488475,7259.455139188382418,1606.360605199837437,265.331939396107998,14558.194647909207561,76.000000000000000,9.838157894736844,3.149390082974296
85,260,3,Brooklyn,026000,3026000,E,BK28,Bensonhurst West,BK,8614.746194574354377,3979.340480112912701,21.863476389878432,7958.389132442620394,1580.283356202458663,1578.660164219086028,13930.297957750179194,75.000000000000000,9.069333333333333,2.386616588130305
86,262,3,Brooklyn,026200,3026200,I,BK28,Bensonhurst West,BK,7658.861604032252217,2901.556036896018668,1392.326741542197851,7750.505588385299234,525.989543533833739,307.479968289639487,13845.306146502678530,91.000000000000000,10.920879120879121,3.321228570658639
87,263,3,Brooklyn,026300,3026300,E,BK75,Bedford,BK,3748.193502280881603,1683.008381088246551,1399.395980760794600,1380.806815697088496,2170.755535952350328,32.050525796097645,9134.551614488209452,165.000000000000000,16.303636363636365,7.854662208112305
88,264,3,Brooklyn,026400,3026400,E,BK28,Bensonhurst West,BK,9057.128658676816485,2570.395649459740980,712.984655252282096,9088.299850051840622,1062.569373356807546,1432.332248140531874,15132.542765724147102,108.000000000000000,11.229629629629628,3.685897835290338
89,266,3,Brooklyn,026600,3026600,I,BK28,Bensonhurst West,BK,10148.365185969178128,3673.523321494984884,60.484902026484825,8073.753389696741579,2293.143189106910540,777.640495322137895,15050.019408199930695,79.000000000000000,9.017721518987340,2.332587398734745
90,267,3,Brooklyn,026700,3026700,I,BK75,Bedford,BK,2737.089688558747184,762.587529766844682,1543.589065919743234,1019.091615723242512,1720.119063393940905,575.888463837083236,8154.191686367626971,79.000000000000000,12.162025316455695,2.582152937806484
91,268,3,Brooklyn,026800,3026800,E,BK28,Bensonhurst West,BK,10919.840279656615166,3460.293371561269396,742.100903540762715,8518.380435024151666,2410.846742736667693,887.111557923927649,15800.214137794235285,88.000000000000000,10.895454545454548,4.343972150450225
92,269,3,Brooklyn,026900,3026900,E,BK75,Bedford,BK,1946.986806243312913,1599.040904891711989,550.358757994864050,715.134918811083935,843.606296322517665,234.014039863319510,7844.547746635030308,53.000000000000000,11.320754716981130,3.135550405036634
93,270,3,Brooklyn,027000,3027000,E,BK28,Bensonhurst West,BK,9908.974658845729209,3710.801213276764429,522.162769445632307,9512.189519340172410,1754.561123298391749,723.132680367553803,17354.383158669010299,62.000000000000000,9.577419354838712,3.971349002949226
94,272,3,Brooklyn,027200,3027200,E,BK28,Bensonhurst West,BK,11047.447324704184211,2779.408273577994350,683.460942624743780,9541.043939318951743,1975.843137490841855,910.313238102299692,16804.536787144777918,53.000000000000000,7.790566037735850,2.065398466951577
95,273,3,Brooklyn,027300,3027300,I,BK35,Stuyvesant Heights,BK,969.836026572838819,2873.770955166722615,699.046336264821548,1107.371689163278461,1039.379510408560009,172.272061723017998,9235.574111552374234,114.000000000000000,11.783333333333331,4.865590154505660
96,274,3,Brooklyn,027400,3027400,E,BK28,Bensonhurst West,BK,10524.320586096109764,2168.191059314124232,1062.060248410196664,9573.086485253335923,1675.057269491939223,220.434457851586444,16141.640173783123828,79.000000000000000,9.705063291139240,3.977014043358545
97,276,3,Brooklyn,027600,3027600,E,BK28,Bensonhurst West,BK,10180.609421571922212,1330.771801783883348,608.171009412544208,10347.016357388676624,590.575127745987288,702.928777165588372,16394.815725057014788,77.000000000000000,10.507792207792207,2.818956798168160
98,278,3,Brooklyn,027800,3027800,E,BK28,Bensonhurst West,BK,11982.955121345428779,890.128371019247766,154.551816651162341,11752.341177108488409,335.671010600963257,714.383435335837930,18198.490716539181449,86.000000000000000,10.513953488372092,3.841328287139219
99,279,3,Brooklyn,027900,3027900,E,BK35,Stuyvesant Heights,BK,3650.451885702047093,2636.591683942531290,751.102112280609845,2619.390587509765737,2899.009225027317370,1115.357562886008964,10428.915618443172207,62.000000000000000,10.945161290322577,2.727737152578848
100,284,3,Brooklyn,028400,3028400,E,BK28,Bensonhurst West,BK,11714.221148869321041,1605.138141979292641,335.143351107744706,11189.661967691985410,421.438837968781513,1140.387633639320939,18310.647466148195235,68.000000000000000,9.400000000000000,2.810056567125964
101,285.01,3,Brooklyn,028501,3028501,I,BK78,Bushwick South,BK,64.707315876924341,4154.270861960927505,195.560177732757097,1531.709210237776006,407.619612787485721,633.964156018570065,12400.375969093900494,43.000000000000000,15.304651162790702,4.980483505327957
102,288,3,Brooklyn,028800,3028800,E,BK28,Bensonhurst West,BK,10932.120285275146671,2367.189640226859865,322.123231249756941,10620.869518748631890,451.609497815530403,1617.368219879053640,18436.069528897245618,69.000000000000000,10.152173913043477,3.754002126971889
103,291,3,Brooklyn,029100,3029100,E,BK35,Stuyvesant Heights,BK,4107.054606715751106,2832.475509125394638,1723.058898196071823,1284.924647335869167,1716.843204015227684,200.007023235553646,11061.882035716500468,74.000000000000000,12.839189189189188,3.572835778196882
104,293,3,Brooklyn,029300,3029300,E,BK35,Stuyvesant Heights,BK,3526.862378125844771,3680.252368085533362,1602.948631839028167,909.686649885996758,2407.857986191764667,1222.153813787343324,10752.386977985439444,97.000000000000000,12.564948453608253,3.364522044966460
105,297,3,Brooklyn,029700,3029700,I,BK61,Crown Heights North,BK,1907.708515328261228,1847.944580684810717,909.136488352218407,1392.476288153775613,737.773676336262497,438.400241729407696,10412.516773268709585,160.000000000000000,15.985624999999999,8.108128128321789
106,298,3,Brooklyn,029800,3029800,E,BK29,Bensonhurst East,BK,8221.861835238349158,3245.929057104121966,816.942267136185023,9035.577818316220146,1176.467205953863186,554.106396363240833,18965.144749982588110,123.000000000000000,11.246341463414634,5.561213641026169
107,300,3,Brooklyn,030000,3030000,E,BK29,Bensonhurst East,BK,7660.777467396793327,2367.080894561307105,521.624317493970352,7787.762059572692124,543.028398010776641,1254.800103692042740,20231.670851717575715,122.000000000000000,11.043442622950820,4.827982959306955
108,305,3,Brooklyn,030500,3030500,E,BK61,Crown Heights North,BK,6025.470618346552328,771.476315789111027,725.851382463980144,1321.940388911898026,1010.180356403433962,1018.074560341501865,3337.403749897384841,133.000000000000000,12.964661654135350,3.786683115002190
109,309,3,Brooklyn,030900,3030900,E,BK61,Crown Heights North,BK,1481.720786844269924,2245.656453784218229,495.698123422180572,1778.163856921888055,1342.973673769922470,398.388089878703681,9475.612098480198256,79.000000000000000,13.634177215189869,4.016149644646243
110,317.01,3,Brooklyn,031701,3031701,E,BK61,Crown Heights North,BK,3903.229551151089709,1243.572995639324290,134.433714225461699,1206.268080497843584,1433.794497548064101,1572.110627605052741,4885.027123561430926,50.000000000000000,11.337999999999997,2.622188679212035
111,323,3,Brooklyn,032300,3032300,E,BK63,Crown Heights South,BK,4602.989776336309660,3394.101327854359624,395.310499732184496,1868.312434880515639,1336.115146902475317,893.228964281310255,2433.280291440198653,82.000000000000000,11.408536585365852,4.062937003109644
112,329,3,Brooklyn,032900,3032900,E,BK60,Prospect Lefferts Gardens-Wingate,BK,2626.935275038298187,2575.710010194451115,584.116866435513884,2518.787314635261737,665.198246264053637,82.792624271874786,3957.951440990357241,112.000000000000000,12.594642857142860,5.285537624443513
113,331,3,Brooklyn,033100,3033100,E,BK63,Crown Heights South,BK,2373.207892040778006,1529.374596632832436,799.548624194958620,2484.067118925179784,2126.508074671490249,385.683960242102955,6338.039250148052815,86.000000000000000,13.700000000000003,8.379049503865895
114,337,3,Brooklyn,033700,3033700,E,BK61,Crown Heights North,BK,3545.454297390368538,2126.789533984866466,607.782894116286229,1173.346946566232191,29.763171307272362,1344.719504016497922,6120.305049335064723,157.000000000000000,13.771974522292995,5.486052646518477
115,339,3,Brooklyn,033900,3033900,E,BK61,Crown Heights North,BK,2923.826648763717458,1601.990560118124222,143.022279652043522,1061.367185953838316,631.690849818006882,683.932754447423008,6431.691711908227262,96.000000000000000,13.567708333333330,5.893394961027697
116,341,3,Brooklyn,034100,3034100,E,BK61,Crown Heights North,BK,2667.978265590965293,486.399378658928640,959.222401380922406,1338.237918119118603,1633.319759693272772,32.443485029354825,6197.661492047401225,212.000000000000000,22.930660377358471,21.508040016324721
117,342,3,Brooklyn,034200,3034200,E,BK21,Seagate-Coney Island,BK,9738.515766833716043,959.548627151155756,394.883517683461491,2449.207326631470096,4492.460842467188741,798.310788310984549,29011.986830032026774,410.000000000000000,13.956829268292688,8.081973947020293
118,363,3,Brooklyn,036300,3036300,E,BK79,Ocean Hill,BK,6094.032463914604705,3439.130880025363240,94.018835309948642,994.129741670767544,2639.486889767189950,1218.296413982803188,7643.755268641848488,239.000000000000000,13.605439330543929,6.672703371900403
119,365.02,3,Brooklyn,036502,3036502,E,BK79,Ocean Hill,BK,7508.952228013085914,2438.634236672673978,767.414462534722020,1963.230520701627711,1074.882349087989724,876.475010124220034,4715.773689346324318,119.000000000000000,14.211764705882342,5.536139762469082
120,388,3,Brooklyn,038800,3038800,E,BK25,Homecrest,BK,2705.239143687193973,4351.185242769440265,769.654359191147137,8137.813425261879274,1583.307792696479510,1817.732769680950696,21288.482984725542337,119.000000000000000,9.815126050420167,3.936996158896156
121,396,3,Brooklyn,039600,3039600,I,BK25,Homecrest,BK,4271.847330325776056,5950.786824287610216,331.561618716458838,9345.486932812216764,1143.707660362724710,1044.873665111172841,19673.708201512738015,79.000000000000000,9.149367088607598,2.725796680423086
122,397,3,Brooklyn,039700,3039700,E,BK78,Bushwick South,BK,5515.564167906939474,3665.239195641680908,305.699451248155754,532.034586353628924,867.612208706936713,540.234186280342669,7041.288540588522665,116.000000000000000,13.380172413793101,3.173044617386909
123,399,3,Brooklyn,039900,3039900,E,BK78,Bushwick South,BK,5032.041837010481686,3639.237991037050051,940.975458409399721,353.931336838219693,1298.296889392820503,87.407217033745312,6735.832441813886362,93.000000000000000,13.268817204301078,4.462914296798714
124,401,3,Brooklyn,040100,3040100,E,BK78,Bushwick South,BK,6552.558630930977415,4548.243078515406523,651.101162566441644,718.262507229484982,1081.188752108764675,438.061695835733190,5136.493946263298312,135.000000000000000,11.707407407407414,3.990709913832704
125,404,3,Brooklyn,040400,3040400,I,BK29,Bensonhurst East,BK,8065.050210585407513,4091.808117871004470,1384.228159336701310,9565.750444148976385,1558.742471058022375,171.646885364569158,18325.918960952578345,85.000000000000000,9.661176470588234,4.260871085701091
126,406,3,Brooklyn,040600,3040600,E,BK29,Bensonhurst East,BK,7033.820270712049933,4464.615665607646406,1566.194391379030549,9078.070978361172820,1401.891516512067255,773.896917935988199,18764.704122316699795,62.000000000000000,8.198387096774196,1.446702517993413
127,408,3,Brooklyn,040800,3040800,E,BK29,Bensonhurst East,BK,6683.714690987821086,5367.475913447335188,1349.696103716142034,9156.406644333064833,1099.854055229030791,1661.707987993820325,18395.169254503798584,77.000000000000000,10.316883116883115,3.609869606822916
128,413,3,Brooklyn,041300,3041300,E,BK78,Bushwick South,BK,5542.780948970987083,5323.275289389282989,1152.555897004583358,1320.704239441509117,1879.356972146797034,418.993244844505512,4872.204175766147273,94.000000000000000,12.076595744680850,3.845159658916955
129,414.01,3,Brooklyn,041401,3041401,E,BK25,Homecrest,BK,5902.182331359133968,7513.641201853534767,1318.064493057264144,8286.898887883417046,669.395409992775967,226.497665516792750,18081.266908303299715,95.000000000000000,10.637894736842108,4.562944620069707
130,415,3,Brooklyn,041500,3041500,E,BK78,Bushwick South,BK,4501.193473068212370,4038.923453850338774,1485.283585855769843,1257.044118978983761,2110.390037919680253,999.933192558106384,6142.667819054945539,87.000000000000000,11.156321839080457,3.063426457850269
131,417,3,Brooklyn,041700,3041700,E,BK78,Bushwick South,BK,3747.641234464567333,2876.944725531405311,855.790586441742676,1639.959543732692509,1853.045847224471800,339.340597908555935,7311.473304929471851,194.000000000000000,11.815463917525779,4.679872904836953
132,418,3,Brooklyn,041800,3041800,E,BK25,Homecrest,BK,5482.573126595661051,5936.218044343758265,529.535147979880776,6793.036280468413679,2223.699324618294213,1059.838032590375633,16834.298748089982837,120.000000000000000,11.474166666666671,5.228340608472950
133,419,3,Brooklyn,041900,3041900,E,BK78,Bushwick South,BK,3311.445627604701713,1874.160873304636198,181.147358051093107,2295.233397945457909,1269.055542315204320,491.362898983008506,8339.512210606286317,134.000000000000000,11.123134328358210,4.135685779775619
134,420,3,Brooklyn,042000,3042000,E,BK25,Homecrest,BK,4897.624285489496287,4759.015898330575510,679.178321262619420,5616.732138941877565,1992.805377478430955,27.706122270999646,15666.659818645373889,83.000000000000000,10.583132530120485,2.967417341282402
135,421,3,Brooklyn,042100,3042100,E,BK78,Bushwick South,BK,3105.480035181597032,977.257959276692986,1217.197003444507800,2660.789443015290544,940.299882854921634,991.174888712748384,9367.127132033227099,118.000000000000000,11.421186440677964,3.765449126908493
136,426,3,Brooklyn,042600,3042600,E,BK29,Bensonhurst East,BK,8224.332406856765374,6022.070979411755616,152.909183213554741,7850.512753769777191,591.019904341379970,1620.863779958617442,16813.917900578933768,104.000000000000000,10.657692307692308,3.079392586294053
137,427,3,Brooklyn,042700,3042700,E,BK77,Bushwick North,BK,2640.058145383567535,2539.652936175363266,1852.191014095346873,1592.381444688574447,1594.263680108509789,623.983287741534696,11400.028809186258513,111.000000000000000,12.321621621621620,5.554022381946676
138,428,3,Brooklyn,042800,3042800,E,BK29,Bensonhurst East,BK,8613.469348296002863,5214.764672614766823,135.472184322705118,8483.257443222550137,990.171281619238584,986.053979330168659,17106.322124715341488,93.000000000000000,10.435483870967738,3.214357910095506
139,429,3,Brooklyn,042900,3042900,E,BK77,Bushwick North,BK,1798.301801370480916,2170.145044904103543,609.641468692203375,2356.112269581790315,1543.090951705641601,159.324897753083263,10158.720883192239853,126.000000000000000,14.116666666666665,4.992326111142982
140,430,3,Brooklyn,043000,3043000,E,BK29,Bensonhurst East,BK,9912.437646129152199,5132.160316297618010,546.594931825748404,7504.018275993532370,1048.900934418687939,431.122297458607363,15741.524726595071115,174.000000000000000,17.055172413793109,8.770968383610029
141,431,3,Brooklyn,043100,3043100,E,BK77,Bushwick North,BK,1693.140512296381075,2424.175279513369787,441.958631124468639,3434.008111029781048,364.552253193493073,398.528377358532509,8857.670039325119433,125.000000000000000,13.256800000000002,3.504566974309287
142,432,3,Brooklyn,043200,3043200,E,BK29,Bensonhurst East,BK,8998.463750761055053,6083.278961221917598,322.090669667856446,6460.934775244822958,416.799604562618242,1493.054004344714713,15038.473186317100044,50.000000000000000,9.921999999999999,2.509922350209591
143,433,3,Brooklyn,043300,3043300,E,BK77,Bushwick North,BK,2425.903028404127326,3229.959443956271571,577.012584991977064,3022.826582713435982,1127.524651555693936,164.912293352313270,7556.363920763066744,183.000000000000000,12.317486338797808,7.132838485174158
144,434,3,Brooklyn,043400,3043400,E,BK29,Bensonhurst East,BK,8003.862090937845096,5516.822391563636302,481.206588465066659,6020.062513737239897,1177.771108773083824,1803.948897582498375,15120.000845357364597,102.000000000000000,12.054901960784315,5.447419726206293
145,435,3,Brooklyn,043500,3043500,E,BK77,Bushwick North,BK,3505.733339484469070,4286.367024746383322,727.892294267858347,2631.982907602605337,1483.108586740064993,96.546599059165388,6255.312236023139121,80.000000000000000,11.213750000000001,3.166027889159650
146,436,3,Brooklyn,043600,3043600,E,BK29,Bensonhurst East,BK,8140.528680974101917,4904.337871011099196,331.792172741072420,5269.426460918665725,1147.969216405155521,781.960683219792827,14034.837584037477427,64.000000000000000,9.370312500000002,3.188654475027219
147,439,3,Brooklyn,043900,3043900,E,BK77,Bushwick North,BK,3336.516547644140701,5062.831788952767056,877.072860137811404,3280.535187099718769,863.198908456315621,730.432129930815677,6152.615590618059286,116.000000000000000,10.534482758620692,3.080798977348341
148,440,3,Brooklyn,044000,3044000,I,BK46,Ocean Parkway South,BK,6232.493530203701084,3666.575858700687149,1419.736486539779435,4297.125135051886900,979.947238453702880,1124.405590676832844,13953.704060994432439,124.000000000000000,10.150806451612903,4.381919540172253
149,441,3,Brooklyn,044100,3044100,E,BK77,Bushwick North,BK,1388.196798966872166,4113.860864511011641,260.329503756434292,4510.569772727554664,885.536713681680681,1512.551878109075687,8102.444598990112354,96.000000000000000,10.742708333333335,3.575228952305504
150,442,3,Brooklyn,044200,3044200,E,BK46,Ocean Parkway South,BK,4762.704318937309836,3404.770925861742398,852.615852482268224,4241.353948533286712,2430.283103069050867,993.967208178142641,14276.711087211935592,63.000000000000000,10.663492063492066,3.388705223633051
151,443,3,Brooklyn,044300,3044300,E,BK77,Bushwick North,BK,386.639905441472081,3849.045430716788815,229.734588857537886,4292.184988134248670,451.506452156306352,1610.566173567103760,9102.637499638112786,96.000000000000000,11.539583333333333,4.026137738294518
152,444,3,Brooklyn,044400,3044400,E,BK46,Ocean Parkway South,BK,5806.545160348678110,2579.818458047956028,655.332122417053370,3204.652391124676797,1409.167325683585887,1139.338727089209442,12970.997292949445182,93.000000000000000,10.025806451612906,3.691320702316344
153,446,3,Brooklyn,044600,3044600,E,BK88,Borough Park,BK,7652.031042549797348,4042.242871992691562,767.130159279078839,4366.757541478714302,642.148015699850816,196.962573356297725,13218.560128225812150,81.000000000000000,10.929629629629636,4.919792791481275
154,452,3,Brooklyn,045200,3045200,I,BK46,Ocean Parkway South,BK,5905.564139517096919,1225.925805753709028,1121.490199465889646,1604.288908453969270,1980.204360126943584,602.301731321781403,11388.280623065664258,72.000000000000000,11.081944444444444,3.445320418423011
155,454,3,Brooklyn,045400,3045400,I,BK46,Ocean Parkway South,BK,4889.302476002569165,1114.539360056465512,232.755093119920048,1953.743943009005989,1666.051700859027960,884.361819080481496,12026.858579153935352,58.000000000000000,8.558620689655172,2.966185717929448
156,456,3,Brooklyn,045600,3045600,E,BK43,Midwood,BK,6719.314061018092616,1763.073256773535377,680.296346140236665,845.760253397433189,1696.900701025618673,1560.238759572192521,9265.836517811305384,61.000000000000000,12.357377049180325,2.994130870909144
157,460,3,Brooklyn,046000,3046000,I,BK42,Flatbush,BK,7664.248074068394089,2916.498548231764744,350.323311406083860,3437.552987249432590,684.399011391357476,941.571095277054951,6995.261540092647010,123.000000000000000,9.867479674796749,3.520560125306054
158,470,3,Brooklyn,047000,3047000,E,BK88,Borough Park,BK,6154.978353134704776,1838.167660745594276,788.349371051379421,4556.874583714428809,2063.414998710162763,563.204708475419011,10302.329835257303785,88.000000000000000,8.472727272727274,2.198731466708912
159,472,3,Brooklyn,047200,3047200,E,BK88,Borough Park,BK,6176.809872962919144,2294.593138271072803,699.360427372580261,4030.011068115629769,2219.270231260120454,975.616769958803502,9532.265926633213894,79.000000000000000,8.608860759493670,2.169260175989213
160,476,3,Brooklyn,047600,3047600,E,BK88,Borough Park,BK,6086.916720059526597,3312.562824041137901,876.023375785435974,3044.966475651927340,1041.554526480235836,1091.349518304700268,7986.842452190330732,104.000000000000000,9.159615384615384,3.279312005478524
161,481,3,Brooklyn,048100,3048100,I,BK90,East Williamsburg,BK,5327.089219528957074,6945.804357272738343,1598.848783264561234,1513.468684487235578,999.777224634689333,555.616014898054004,16156.522215389866687,85.000000000000000,10.281176470588232,3.084002274320044
162,495,3,Brooklyn,049500,3049500,I,BK90,East Williamsburg,BK,4686.266286061301798,5980.640364821018920,522.574547776841541,447.839293015484373,822.732556581275389,1054.191659107114674,16239.554169354229089,93.000000000000000,11.147311827956992,3.457996133659211
163,499,3,Brooklyn,049900,3049900,E,BK76,Greenpoint,BK,7893.313175838580719,8122.742174162782248,1385.172089944189565,3708.291768668958866,1766.642762155299351,362.371288674647531,17435.816670581720246,166.000000000000000,11.722891566265062,6.029188101554673
164,503,3,Brooklyn,050300,3050300,E,BK90,East Williamsburg,BK,4836.238536524495430,5229.731016781293874,711.612363914693788,1360.036826147986631,1029.871430177341836,1069.538664636861540,15715.747255994472653,96.000000000000000,10.051041666666665,2.347585312240135
165,505,3,Brooklyn,050500,3050500,E,BK90,East Williamsburg,BK,3192.748019449806179,4585.069014997607155,878.545929002798175,1118.902649239253833,1448.659801631832352,246.525052509699236,14639.155717530416950,186.000000000000000,11.631720430107531,4.620239170983885
166,508.01,3,Brooklyn,050801,3050801,E,BK42,Flatbush,BK,4271.622750015480960,1910.267595572551272,401.288489391750034,1096.899034456880372,654.095539673873304,868.420652303753059,1369.002110920840778,32.000000000000000,8.365625000000001,2.772050524954988
167,510.01,3,Brooklyn,051001,3051001,E,BK42,Flatbush,BK,4989.797418463111171,2235.698150025510131,612.773759182165691,1468.177538989629738,1508.346838281664077,1175.747794539835695,3149.371311446212985,32.000000000000000,9.387500000000003,3.515105651603588
168,514,3,Brooklyn,051400,3051400,E,BK42,Flatbush,BK,6164.794849388648800,1419.898182342934888,764.594473149512169,2339.934297932143181,908.436556000678593,1306.405243789078213,4018.198864759389380,95.000000000000000,12.074736842105260,4.761770822517755
169,516.01,3,Brooklyn,051601,3051601,E,BK42,Flatbush,BK,6678.790633013588376,628.022275965978565,588.913014280764173,4224.588306778800870,2089.838346038961390,2263.116005034348291,5967.551123535728038,79.000000000000000,9.953164556962024,4.570609437090418
170,516.02,3,Brooklyn,051602,3051602,E,BK42,Flatbush,BK,5930.746310168955461,533.115335662271946,335.329516926068266,3074.274346884821625,1586.108015639461428,2054.792960386386767,4817.823193277395148,50.000000000000000,10.232000000000001,4.354422570027781
