Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"36047121400","14000US36047121400","Census Tract 1214","Census Tract 1214, Kings County, New York","ny","140","00","ACSSF","0005247",,,,,"36","047",,,,"121400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716,691,3040,36,0,0,849,100
"36047122000","14000US36047122000","Census Tract 1220","Census Tract 1220, Kings County, New York","ny","140","00","ACSSF","0005248",,,,,"36","047",,,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495,299,4917,0,45,0,198,36
"36047123700","14000US36047123700","Census Tract 1237","Census Tract 1237, Kings County, New York","ny","140","00","ACSSF","0005249",,,,,"36","047",,,,"123700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6325,5607,205,0,49,0,413,51
"36047150200","14000US36047150200","Census Tract 1502","Census Tract 1502, Kings County, New York","ny","140","00","ACSSF","0005250",,,,,"36","047",,,,"150200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811,2349,82,0,173,0,140,67
"36047152200","14000US36047152200","Census Tract 1522","Census Tract 1522, Kings County, New York","ny","140","00","ACSSF","0005251",,,,,"36","047",,,,"152200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,1699,728,0,718,0,267,325
"36047990100","14000US36047990100","Census Tract 9901","Census Tract 9901, Kings County, New York","ny","140","00","ACSSF","0005252",,,,,"36","047",,,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36061000100","14000US36061000100","Census Tract 1","Census Tract 1, New York County, New York","ny","140","00","ACSSF","0005784",,,,,"36","061",,,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36061000201","14000US36061000201","Census Tract 2.01","Census Tract 2.01, New York County, New York","ny","140","00","ACSSF","0005785",,,,,"36","061",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,455,342,0,1317,0,713,8
"36061000202","14000US36061000202","Census Tract 2.02","Census Tract 2.02, New York County, New York","ny","140","00","ACSSF","0005786",,,,,"36","061",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7764,2794,1713,43,1748,0,1031,435
"36061000500","14000US36061000500","Census Tract 5","Census Tract 5, New York County, New York","ny","140","00","ACSSF","0005787",,,,,"36","061",,,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36061000600","14000US36061000600","Census Tract 6","Census Tract 6, New York County, New York","ny","140","00","ACSSF","0005788",,,,,"36","061",,,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9731,1287,723,224,5582,0,1450,465
"36061000700","14000US36061000700","Census Tract 7","Census Tract 7, New York County, New York","ny","140","00","ACSSF","0005789",,,,,"36","061",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8809,6419,185,0,1767,0,146,292
"36061000800","14000US36061000800","Census Tract 8","Census Tract 8, New York County, New York","ny","140","00","ACSSF","0005790",,,,,"36","061",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8993,1081,5,67,7638,24,34,144
"36061000900","14000US36061000900","Census Tract 9","Census Tract 9, New York County, New York","ny","140","00","ACSSF","0005791",,,,,"36","061",,,,"000900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,1207,71,0,283,17,60,93
"36061001001","14000US36061001001","Census Tract 10.01","Census Tract 10.01, New York County, New York","ny","140","00","ACSSF","0005792",,,,,"36","061",,,,"001001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,1125,32,0,157,0,59,82
"36061001002","14000US36061001002","Census Tract 10.02","Census Tract 10.02, New York County, New York","ny","140","00","ACSSF","0005793",,,,,"36","061",,,,"001002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372,1156,858,0,871,0,2361,126
"36061001200","14000US36061001200","Census Tract 12","Census Tract 12, New York County, New York","ny","140","00","ACSSF","0005794",,,,,"36","061",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,2491,96,17,653,0,570,183
"36061001300","14000US36061001300","Census Tract 13","Census Tract 13, New York County, New York","ny","140","00","ACSSF","0005795",,,,,"36","061",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639,3130,52,0,1029,0,175,253
"36061001401","14000US36061001401","Census Tract 14.01","Census Tract 14.01, New York County, New York","ny","140","00","ACSSF","0005796",,,,,"36","061",,,,"001401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166,2447,110,0,412,0,61,136
"36061001402","14000US36061001402","Census Tract 14.02","Census Tract 14.02, New York County, New York","ny","140","00","ACSSF","0005797",,,,,"36","061",,,,"001402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,1049,169,25,810,0,499,196
"36061001501","14000US36061001501","Census Tract 15.01","Census Tract 15.01, New York County, New York","ny","140","00","ACSSF","0005798",,,,,"36","061",,,,"001501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6993,4461,406,38,1718,0,143,227
"36061001502","14000US36061001502","Census Tract 15.02","Census Tract 15.02, New York County, New York","ny","140","00","ACSSF","0005799",,,,,"36","061",,,,"001502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7926,5889,199,0,1469,0,9,360
"36061001600","14000US36061001600","Census Tract 16","Census Tract 16, New York County, New York","ny","140","00","ACSSF","0005800",,,,,"36","061",,,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7133,1535,131,0,5339,0,108,20
"36061001800","14000US36061001800","Census Tract 18","Census Tract 18, New York County, New York","ny","140","00","ACSSF","0005801",,,,,"36","061",,,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7490,2631,351,132,3546,0,512,318
"36061002000","14000US36061002000","Census Tract 20","Census Tract 20, New York County, New York","ny","140","00","ACSSF","0005802",,,,,"36","061",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,915,1082,0,897,0,1614,82
"36061002100","14000US36061002100","Census Tract 21","Census Tract 21, New York County, New York","ny","140","00","ACSSF","0005803",,,,,"36","061",,,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486,5370,65,0,760,0,24,267
"36061002201","14000US36061002201","Census Tract 22.01","Census Tract 22.01, New York County, New York","ny","140","00","ACSSF","0005804",,,,,"36","061",,,,"002201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6471,2124,900,60,1518,0,1588,281
"36061002202","14000US36061002202","Census Tract 22.02","Census Tract 22.02, New York County, New York","ny","140","00","ACSSF","0005805",,,,,"36","061",,,,"002202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901,1173,196,10,260,0,177,85
"36061002400","14000US36061002400","Census Tract 24","Census Tract 24, New York County, New York","ny","140","00","ACSSF","0005806",,,,,"36","061",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4151,1025,653,7,397,0,1823,246
"36061002500","14000US36061002500","Census Tract 25","Census Tract 25, New York County, New York","ny","140","00","ACSSF","0005807",,,,,"36","061",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508,826,1523,0,2339,0,531,289
"36061002601","14000US36061002601","Census Tract 26.01","Census Tract 26.01, New York County, New York","ny","140","00","ACSSF","0005808",,,,,"36","061",,,,"002601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,1585,516,16,520,0,807,231
"36061002602","14000US36061002602","Census Tract 26.02","Census Tract 26.02, New York County, New York","ny","140","00","ACSSF","0005809",,,,,"36","061",,,,"002602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845,2616,180,37,502,0,349,161
"36061002700","14000US36061002700","Census Tract 27","Census Tract 27, New York County, New York","ny","140","00","ACSSF","0005810",,,,,"36","061",,,,"002700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431,247,0,0,1100,0,33,51
"36061002800","14000US36061002800","Census Tract 28","Census Tract 28, New York County, New York","ny","140","00","ACSSF","0005811",,,,,"36","061",,,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6690,2976,1356,0,789,0,1288,281
"36061002900","14000US36061002900","Census Tract 29","Census Tract 29, New York County, New York","ny","140","00","ACSSF","0005812",,,,,"36","061",,,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6365,916,706,42,4147,0,258,296
"36061003001","14000US36061003001","Census Tract 30.01","Census Tract 30.01, New York County, New York","ny","140","00","ACSSF","0005813",,,,,"36","061",,,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952,2519,148,0,656,0,347,282
"36061003002","14000US36061003002","Census Tract 30.02","Census Tract 30.02, New York County, New York","ny","140","00","ACSSF","0005814",,,,,"36","061",,,,"003002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915,1909,289,0,293,0,400,24
"36061003100","14000US36061003100","Census Tract 31","Census Tract 31, New York County, New York","ny","140","00","ACSSF","0005815",,,,,"36","061",,,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,1626,237,0,667,0,51,78
"36061003200","14000US36061003200","Census Tract 32","Census Tract 32, New York County, New York","ny","140","00","ACSSF","0005816",,,,,"36","061",,,,"003200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7822,6356,365,1,955,0,79,66
"36061003300","14000US36061003300","Census Tract 33","Census Tract 33, New York County, New York","ny","140","00","ACSSF","0005817",,,,,"36","061",,,,"003300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5241,4145,133,0,654,0,88,221
"36061003400","14000US36061003400","Census Tract 34","Census Tract 34, New York County, New York","ny","140","00","ACSSF","0005818",,,,,"36","061",,,,"003400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6410,4744,207,0,922,0,348,189
"36061003601","14000US36061003601","Census Tract 36.01","Census Tract 36.01, New York County, New York","ny","140","00","ACSSF","0005819",,,,,"36","061",,,,"003601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190,1339,391,112,792,0,340,216
"36061003602","14000US36061003602","Census Tract 36.02","Census Tract 36.02, New York County, New York","ny","140","00","ACSSF","0005820",,,,,"36","061",,,,"003602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082,2181,303,24,334,0,81,159
"36061003700","14000US36061003700","Census Tract 37","Census Tract 37, New York County, New York","ny","140","00","ACSSF","0005821",,,,,"36","061",,,,"003700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579,2236,68,0,124,0,83,68
"36061003800","14000US36061003800","Census Tract 38","Census Tract 38, New York County, New York","ny","140","00","ACSSF","0005822",,,,,"36","061",,,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8864,5594,1398,5,1035,0,748,84
"36061003900","14000US36061003900","Census Tract 39","Census Tract 39, New York County, New York","ny","140","00","ACSSF","0005823",,,,,"36","061",,,,"003900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6090,5136,254,0,249,0,130,321
"36061004000","14000US36061004000","Census Tract 40","Census Tract 40, New York County, New York","ny","140","00","ACSSF","0005824",,,,,"36","061",,,,"004000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8234,6418,265,0,1176,8,90,277
"36061004100","14000US36061004100","Census Tract 41","Census Tract 41, New York County, New York","ny","140","00","ACSSF","0005825",,,,,"36","061",,,,"004100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8051,2810,189,38,4618,0,165,231
"36061004200","14000US36061004200","Census Tract 42","Census Tract 42, New York County, New York","ny","140","00","ACSSF","0005826",,,,,"36","061",,,,"004200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202,3616,266,0,1106,0,16,198
"36061004300","14000US36061004300","Census Tract 43","Census Tract 43, New York County, New York","ny","140","00","ACSSF","0005827",,,,,"36","061",,,,"004300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931,2698,29,0,1013,0,32,159
"36061004400","14000US36061004400","Census Tract 44","Census Tract 44, New York County, New York","ny","140","00","ACSSF","0005828",,,,,"36","061",,,,"004400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16684,12653,901,0,2102,0,307,721
"36061004500","14000US36061004500","Census Tract 45","Census Tract 45, New York County, New York","ny","140","00","ACSSF","0005829",,,,,"36","061",,,,"004500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,686,4,1,251,0,0,73
"36061004700","14000US36061004700","Census Tract 47","Census Tract 47, New York County, New York","ny","140","00","ACSSF","0005830",,,,,"36","061",,,,"004700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236,1769,12,0,348,0,50,57
"36061004800","14000US36061004800","Census Tract 48","Census Tract 48, New York County, New York","ny","140","00","ACSSF","0005831",,,,,"36","061",,,,"004800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,4727,300,0,874,47,119,182
"36061004900","14000US36061004900","Census Tract 49","Census Tract 49, New York County, New York","ny","140","00","ACSSF","0005832",,,,,"36","061",,,,"004900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,3616,128,17,489,0,43,117
"36061005000","14000US36061005000","Census Tract 50","Census Tract 50, New York County, New York","ny","140","00","ACSSF","0005833",,,,,"36","061",,,,"005000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202,4212,54,0,847,0,14,75
"36061005200","14000US36061005200","Census Tract 52","Census Tract 52, New York County, New York","ny","140","00","ACSSF","0005834",,,,,"36","061",,,,"005200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,2624,96,27,618,0,23,60
"36061005400","14000US36061005400","Census Tract 54","Census Tract 54, New York County, New York","ny","140","00","ACSSF","0005835",,,,,"36","061",,,,"005400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635,3676,143,0,584,0,51,181
"36061005501","14000US36061005501","Census Tract 55.01","Census Tract 55.01, New York County, New York","ny","140","00","ACSSF","0005836",,,,,"36","061",,,,"005501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597,3123,211,17,900,0,15,331
"36061005502","14000US36061005502","Census Tract 55.02","Census Tract 55.02, New York County, New York","ny","140","00","ACSSF","0005837",,,,,"36","061",,,,"005502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059,1735,115,0,67,0,66,76
"36061005600","14000US36061005600","Census Tract 56","Census Tract 56, New York County, New York","ny","140","00","ACSSF","0005838",,,,,"36","061",,,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783,2889,218,0,561,0,47,68
"36061005700","14000US36061005700","Census Tract 57","Census Tract 57, New York County, New York","ny","140","00","ACSSF","0005839",,,,,"36","061",,,,"005700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769,2349,98,0,186,0,67,69
"36061005800","14000US36061005800","Census Tract 58","Census Tract 58, New York County, New York","ny","140","00","ACSSF","0005840",,,,,"36","061",,,,"005800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521,2464,0,0,788,0,90,179
"36061005900","14000US36061005900","Census Tract 59","Census Tract 59, New York County, New York","ny","140","00","ACSSF","0005841",,,,,"36","061",,,,"005900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475,4696,128,32,537,0,13,69
"36061006000","14000US36061006000","Census Tract 60","Census Tract 60, New York County, New York","ny","140","00","ACSSF","0005842",,,,,"36","061",,,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348,4515,152,0,543,0,84,54
"36061006100","14000US36061006100","Census Tract 61","Census Tract 61, New York County, New York","ny","140","00","ACSSF","0005843",,,,,"36","061",,,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962,4086,222,0,556,0,21,77
"36061006200","14000US36061006200","Census Tract 62","Census Tract 62, New York County, New York","ny","140","00","ACSSF","0005844",,,,,"36","061",,,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4219,2155,910,6,917,0,48,183
"36061006300","14000US36061006300","Census Tract 63","Census Tract 63, New York County, New York","ny","140","00","ACSSF","0005845",,,,,"36","061",,,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492,5565,75,0,551,0,32,269
"36061006400","14000US36061006400","Census Tract 64","Census Tract 64, New York County, New York","ny","140","00","ACSSF","0005846",,,,,"36","061",,,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800,6041,185,224,1028,0,203,119
"36061006500","14000US36061006500","Census Tract 65","Census Tract 65, New York County, New York","ny","140","00","ACSSF","0005847",,,,,"36","061",,,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,5222,175,0,673,0,56,297
"36061006600","14000US36061006600","Census Tract 66","Census Tract 66, New York County, New York","ny","140","00","ACSSF","0005848",,,,,"36","061",,,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10619,7949,166,35,2055,0,0,414
"36061006700","14000US36061006700","Census Tract 67","Census Tract 67, New York County, New York","ny","140","00","ACSSF","0005849",,,,,"36","061",,,,"006700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262,4623,41,25,324,0,90,159
"36061006800","14000US36061006800","Census Tract 68","Census Tract 68, New York County, New York","ny","140","00","ACSSF","0005850",,,,,"36","061",,,,"006800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7677,5529,604,6,1480,0,18,40
"36061006900","14000US36061006900","Census Tract 69","Census Tract 69, New York County, New York","ny","140","00","ACSSF","0005851",,,,,"36","061",,,,"006900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,2040,30,0,340,0,63,50
"36061007000","14000US36061007000","Census Tract 70","Census Tract 70, New York County, New York","ny","140","00","ACSSF","0005852",,,,,"36","061",,,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8232,5817,691,0,1394,0,274,56
"36061007100","14000US36061007100","Census Tract 71","Census Tract 71, New York County, New York","ny","140","00","ACSSF","0005853",,,,,"36","061",,,,"007100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5624,4619,178,0,524,5,42,256
"36061007200","14000US36061007200","Census Tract 72","Census Tract 72, New York County, New York","ny","140","00","ACSSF","0005854",,,,,"36","061",,,,"007200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7463,5494,41,0,1765,0,10,153
"36061007300","14000US36061007300","Census Tract 73","Census Tract 73, New York County, New York","ny","140","00","ACSSF","0005855",,,,,"36","061",,,,"007300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887,5275,69,0,334,0,91,118
"36061007400","14000US36061007400","Census Tract 74","Census Tract 74, New York County, New York","ny","140","00","ACSSF","0005856",,,,,"36","061",,,,"007400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,3239,102,0,615,0,165,54
"36061007500","14000US36061007500","Census Tract 75","Census Tract 75, New York County, New York","ny","140","00","ACSSF","0005857",,,,,"36","061",,,,"007500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,3235,52,0,172,0,36,194
"36061007600","14000US36061007600","Census Tract 76","Census Tract 76, New York County, New York","ny","140","00","ACSSF","0005858",,,,,"36","061",,,,"007600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,871,76,0,976,0,43,25
"36061007700","14000US36061007700","Census Tract 77","Census Tract 77, New York County, New York","ny","140","00","ACSSF","0005859",,,,,"36","061",,,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6117,5412,45,0,363,0,26,271
"36061007800","14000US36061007800","Census Tract 78","Census Tract 78, New York County, New York","ny","140","00","ACSSF","0005860",,,,,"36","061",,,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8965,5785,451,0,2017,0,0,712
"36061007900","14000US36061007900","Census Tract 79","Census Tract 79, New York County, New York","ny","140","00","ACSSF","0005861",,,,,"36","061",,,,"007900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379,4130,38,0,148,0,10,53
"36061008000","14000US36061008000","Census Tract 80","Census Tract 80, New York County, New York","ny","140","00","ACSSF","0005862",,,,,"36","061",,,,"008000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,4131,121,10,583,0,66,102
"36061008100","14000US36061008100","Census Tract 81","Census Tract 81, New York County, New York","ny","140","00","ACSSF","0005863",,,,,"36","061",,,,"008100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7762,6573,243,0,665,0,61,220
"36061008200","14000US36061008200","Census Tract 82","Census Tract 82, New York County, New York","ny","140","00","ACSSF","0005864",,,,,"36","061",,,,"008200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,2207,0,0,814,19,127,97
"36061008300","14000US36061008300","Census Tract 83","Census Tract 83, New York County, New York","ny","140","00","ACSSF","0005865",,,,,"36","061",,,,"008300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,2256,700,56,267,0,268,297
"36061008400","14000US36061008400","Census Tract 84","Census Tract 84, New York County, New York","ny","140","00","ACSSF","0005866",,,,,"36","061",,,,"008400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,1025,58,0,771,0,5,97
"36061008601","14000US36061008601","Census Tract 86.01","Census Tract 86.01, New York County, New York","ny","140","00","ACSSF","0005867",,,,,"36","061",,,,"008601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022,2186,72,15,688,0,9,52
"36061008602","14000US36061008602","Census Tract 86.02","Census Tract 86.02, New York County, New York","ny","140","00","ACSSF","0005868",,,,,"36","061",,,,"008602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36061008603","14000US36061008603","Census Tract 86.03","Census Tract 86.03, New York County, New York","ny","140","00","ACSSF","0005869",,,,,"36","061",,,,"008603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313,3642,27,11,437,0,31,165
"36061008700","14000US36061008700","Census Tract 87","Census Tract 87, New York County, New York","ny","140","00","ACSSF","0005870",,,,,"36","061",,,,"008700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7186,6077,129,0,572,0,236,172
"36061008800","14000US36061008800","Census Tract 88","Census Tract 88, New York County, New York","ny","140","00","ACSSF","0005871",,,,,"36","061",,,,"008800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7285,5050,103,0,1807,0,91,234
"36061008900","14000US36061008900","Census Tract 89","Census Tract 89, New York County, New York","ny","140","00","ACSSF","0005872",,,,,"36","061",,,,"008900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383,4178,639,0,322,0,168,76
"36061009000","14000US36061009000","Census Tract 90","Census Tract 90, New York County, New York","ny","140","00","ACSSF","0005873",,,,,"36","061",,,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,5644,206,0,1447,0,35,168
"36061009100","14000US36061009100","Census Tract 91","Census Tract 91, New York County, New York","ny","140","00","ACSSF","0005874",,,,,"36","061",,,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6247,4483,413,0,1210,0,47,94
"36061009200","14000US36061009200","Census Tract 92","Census Tract 92, New York County, New York","ny","140","00","ACSSF","0005875",,,,,"36","061",,,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602,1119,33,0,393,0,23,34
"36061009300","14000US36061009300","Census Tract 93","Census Tract 93, New York County, New York","ny","140","00","ACSSF","0005876",,,,,"36","061",,,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260,6301,700,0,1632,0,399,228
"36061009400","14000US36061009400","Census Tract 94","Census Tract 94, New York County, New York","ny","140","00","ACSSF","0005877",,,,,"36","061",,,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,50,0,0,4,0,0,0
"36061009500","14000US36061009500","Census Tract 95","Census Tract 95, New York County, New York","ny","140","00","ACSSF","0005878",,,,,"36","061",,,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168,2555,102,21,411,0,12,67
"36061009600","14000US36061009600","Census Tract 96","Census Tract 96, New York County, New York","ny","140","00","ACSSF","0005879",,,,,"36","061",,,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,95,0,0,43,0,0,3
"36061009700","14000US36061009700","Census Tract 97","Census Tract 97, New York County, New York","ny","140","00","ACSSF","0005880",,,,,"36","061",,,,"009700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4965,3224,335,15,1030,0,101,260
"36061009800","14000US36061009800","Census Tract 98","Census Tract 98, New York County, New York","ny","140","00","ACSSF","0005881",,,,,"36","061",,,,"009800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,5983,144,7,916,0,73,77
"36061009900","14000US36061009900","Census Tract 99","Census Tract 99, New York County, New York","ny","140","00","ACSSF","0005882",,,,,"36","061",,,,"009900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759,3955,338,0,1140,0,130,196
"36061010000","14000US36061010000","Census Tract 100","Census Tract 100, New York County, New York","ny","140","00","ACSSF","0005883",,,,,"36","061",,,,"010000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768,1401,35,0,304,0,0,28
"36061010100","14000US36061010100","Census Tract 101","Census Tract 101, New York County, New York","ny","140","00","ACSSF","0005884",,,,,"36","061",,,,"010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,703,103,0,418,0,22,27
